corp_ticker,name,recept_no,flr_nm,recept_date,rm
145720,사업보고서 (2024.12),20250321000457,덴티움,20250321,연
067990,사업보고서 (2024.12),20250321001755,도이치모터스,20250321,연
002150,[기재정정]사업보고서 (2024.12),20250813001273,도화엔지니어링,20250813,연
006620,사업보고서 (2024.12),20250318001200,동구바이오제약,20250318,연
005160,사업보고서 (2024.12),20250318001230,동국산업,20250318,연
303810,사업보고서 (2024.12),20250312001105,동국생명과학,20250312,
460850,사업보고서 (2024.12),20250317000943,동국씨엠,20250317,
075970,사업보고서 (2024.12),20250314001302,동국알앤에스,20250314,연
100130,사업보고서 (2024.12),20250317000494,동국S&C,20250317,연
460860,[기재정정]사업보고서 (2024.12),20250317000722,동국제강,20250317,
086450,사업보고서 (2024.12),20250313001454,동국제약,20250313,연
001230,사업보고서 (2024.12),20250318001457,동국홀딩스,20250318,연
240550,사업보고서 (2024.12),20250320001252,동방메디컬,20250320,연
004140,사업보고서 (2024.12),20250320001398,동방,20250320,연
099410,사업보고서 (2024.12),20250321001529,동방선기,20250321,
007590,사업보고서 (2024.12),20250313000657,동방아그로,20250313,연
005960,[기재정정]사업보고서 (2024.12),20250812000691,동부건설,20250812,연
026960,사업보고서 (2024.12),20250313000532,동서,20250313,연
002210,사업보고서 (2024.12),20250321001375,동성제약,20250321,
102260,[기재정정]사업보고서 (2024.12),20250515001393,동성케미컬,20250515,연
033500,사업보고서 (2024.12),20250319000835,동성화인텍,20250319,연
025950,사업보고서 (2024.12),20250319001068,동신건설,20250319,
000640,사업보고서 (2024.12),20250321001899,동아쏘시오홀딩스,20250321,연
170900,사업보고서 (2024.12),20250321001967,동아에스티,20250321,연
088130,사업보고서 (2024.12),20250318001039,동아엘텍,20250318,연
028100,[기재정정]사업보고서 (2024.12),20250814003141,동아지질,20250814,연
041930,[첨부추가]사업보고서 (2024.12),20250320000809,동아화성,20250320,연
084670,사업보고서 (2024.12),20250321001272,동양고속,20250321,연
001520,[기재정정]사업보고서 (2024.12),20250814004295,동양,20250814,연
082640,[기재정정]사업보고서 (2024.12),20250331000321,동양생명,20250331,연
060380,사업보고서 (2024.12),20250318000884,동양에스텍,20250318,연
079960,사업보고서 (2024.12),20250314000865,동양이엔피,20250314,연
008970,사업보고서 (2024.12),20250317000788,KBI동양철관,20250317,연
228340,사업보고서 (2024.12),20250314001110,동양파일,20250314,
088910,사업보고서 (2024.12),20250320000449,동우팜투테이블,20250320,연
094170,사업보고서 (2024.12),20250318001401,동운아나텍,20250318,
049770,사업보고서 (2024.12),20250318001158,동원F&B,20250318,연
013120,[기재정정]사업보고서 (2024.12),20250814003009,동원개발,20250814,연
018500,사업보고서 (2025.03),20250618000195,동원금속,20250618,연
006040,사업보고서 (2024.12),20250318001125,동원산업,20250318,연
030720,[기재정정]사업보고서 (2024.12),20250404003738,동원수산,20250404,연
014820,사업보고서 (2024.12),20250318000868,동원시스템즈,20250318,연
111380,사업보고서 (2024.12),20250320001366,동인기연,20250320,연
163560,사업보고서 (2024.12),20250312000762,동일고무벨트,20250312,연
109860,사업보고서 (2024.12),20250320001051,동일금속,20250320,연
032960,[기재정정]사업보고서 (2024.12),20250708000285,동일기연,20250708,연
004890,[기재정정]사업보고서 (2024.12),20250328001290,동일산업,20250328,연
023790,사업보고서 (2024.12),20250321000440,동일스틸럭스,20250321,
002690,[기재정정]사업보고서 (2024.12),20250424000289,동일제강,20250424,
005290,사업보고서 (2024.12),20250319000732,동진쎄미켐,20250319,연
025900,사업보고서 (2024.12),20250320001641,동화기업,20250320,연
000020,사업보고서 (2024.12),20250318000739,동화약품,20250318,연
454910,사업보고서 (2024.12),20250321001817,두산로보틱스,20250321,연
241560,사업보고서 (2024.12),20250318001351,두산밥캣,20250318,연
000150,[기재정정]사업보고서 (2024.12),20250814002379,두산,20250814,연
034020,사업보고서 (2024.12),20250320001103,두산에너빌리티,20250320,연
131970,사업보고서 (2024.12),20250318001201,두산테스나,20250318,연
336260,사업보고서 (2024.12),20250318001214,두산퓨얼셀,20250318,연
016740,사업보고서 (2024.12),20250318001138,두올,20250318,연
073190,사업보고서 (2024.12),20250318001215,듀오백,20250318,
176750,사업보고서 (2024.12),20250321001776,듀켐바이오,20250321,연
030350,사업보고서 (2024.12),20250324000194,드래곤플라이,20250324,연
203650,사업보고서 (2024.12),20250318001191,드림시큐리티,20250318,연
223250,사업보고서 (2024.12),20250321000519,드림씨아이에스,20250321,연
060570,사업보고서 (2024.12),20250320000944,드림어스컴퍼니,20250320,연
362990,사업보고서 (2024.12),20250318001111,드림인사이트,20250318,연
192650,[기재정정]사업보고서 (2024.12),20250328002249,드림텍,20250328,연
016670,[기재정정]사업보고서 (2024.12),20250514000482,디모아,20250514,연
187870,사업보고서 (2024.12),20250321001496,디바이스,20250321,연
024090,[기재정정]사업보고서 (2024.12),20250718000228,디씨엠,20250718,
003160,사업보고서 (2024.12),20250313001050,디아이,20250313,연
092200,사업보고서 (2024.12),20250321001173,디아이씨,20250321,연
110990,사업보고서 (2024.12),20250318001120,디아이티,20250318,연
004840,사업보고서 (2024.12),20250313000850,DRB동일,20250313,연
263690,사업보고서 (2024.12),20250320000185,디알젬,20250320,연
214680,사업보고서 (2024.12),20250321001535,디알텍,20250321,연
347850,사업보고서 (2024.12),20250320000625,디앤디파마텍,20250320,연
377190,사업보고서 (2025.09),20251205000436,디앤디플랫폼리츠,20251205,연
377190,사업보고서 (2025.03),20250602001275,디앤디플랫폼리츠,20250602,연
263720,사업보고서 (2024.12),20250320001011,디앤씨미디어,20250320,연
376300,사업보고서 (2024.12),20250312000720,디어유,20250312,연
241520,사업보고서 (2024.12),20250319001080,DSC인베스트먼트,20250319,연
109740,[기재정정]사업보고서 (2024.12),20250814003613,디에스케이,20250814,연
031860,[기재정정]사업보고서 (2024.12),20250813001397,디에이치엑스컴퍼니,20250813,연
000300,[기재정정]사업보고서 (2024.12),20250604000001,DH오토넥스,20250604,연
000300,[기재정정]사업보고서 (2023.12),20250331004364,DH오토넥스,20250331,연
290120,[기재정정]사업보고서 (2024.12),20250411002994,DH오토리드,20250411,연
025440,사업보고서 (2024.12),20250321000004,DH오토웨어,20250321,연
196490,[기재정정]사업보고서 (2024.12),20250814004079,디에이테크놀로지,20250814,연
066900,[기재정정]사업보고서 (2024.12),20250814002789,디에이피,20250814,연
180400,[기재정정]사업보고서 (2024.12),20250814003654,DXVX,20250814,연
092070,사업보고서 (2024.12),20250318001212,디엔에프,20250318,
007340,사업보고서 (2024.12),20250313001452,DN오토모티브,20250313,연
068790,[기재정정]사업보고서 (2024.12),20250814000207,DMS,20250814,연
068790,[기재정정]사업보고서 (2023.12),20250321000022,DMS,20250321,연
039840,[기재정정]사업보고서 (2024.12),20250331000557,디오,20250331,연
024900,사업보고서 (2024.12),20250317000666,디와이덕양,20250317,연
219550,[기재정정]사업보고서 (2024.12),20250408003012,디와이디,20250408,
013570,사업보고서 (2024.12),20250312001047,디와이,20250312,연
310870,사업보고서 (2024.12),20250319000619,디와이씨,20250319,연
210540,사업보고서 (2024.12),20250312001039,디와이파워,20250312,연
092780,사업보고서 (2024.12),20250321001077,DYP,20250321,연
104460,[기재정정]사업보고서 (2024.12),20250814000962,디와이피엔에프,20250814,연
079810,[기재정정]사업보고서 (2024.12),20250813000089,디이엔티,20250813,연
113810,사업보고서 (2024.12),20250319000780,디젠스,20250319,연
043360,사업보고서 (2024.12),20250311000585,디지아이,20250311,
099520,사업보고서 (2024.12),20250319000578,DGI,20250319,연
197140,사업보고서 (2024.12),20250317000881,디지캡,20250317,
068930,사업보고서 (2024.12),20250318000764,디지털대성,20250318,연
033130,사업보고서 (2024.12),20250320001393,디지틀조선,20250320,연
060900,[기재정정]사업보고서 (2024.12),20250331003241,에이전트AI,20250331,연
105740,사업보고서 (2024.12),20250318000218,디케이락,20250318,연
263020,사업보고서 (2024.12),20250318000499,디케이앤디,20250318,연
290550,사업보고서 (2024.12),20250321000737,디케이티,20250321,연
066670,[기재정정]사업보고서 (2024.12),20250723000318,디티씨,20250723,연
187220,사업보고서 (2024.12),20250320001728,디티앤씨,20250320,연
383930,사업보고서 (2024.12),20250320000935,디티앤씨알오,20250320,
131180,[기재정정]사업보고서 (2024.12),20250711000466,딜리,20250711,
315640,[기재정정]사업보고서 (2024.12),20250814002132,딥노이드,20250814,
223310,사업보고서 (2024.12),20250318001034,사토시홀딩스,20250318,연
317120,사업보고서 (2024.12),20250317000979,라닉스,20250317,연
462510,[첨부정정]사업보고서 (2024.12),20250319000467,라메디텍,20250319,
042510,사업보고서 (2024.12),20250321000580,라온시큐어,20250321,연
232680,사업보고서 (2024.12),20250318000672,라온테크,20250318,연
418420,[기재정정]사업보고서 (2024.12),20250813001420,라온텍,20250813,
300120,사업보고서 (2024.12),20250321000742,라온피플,20250321,연
171120,사업보고서 (2024.12),20250320000297,라이온켐텍,20250320,연
171120,[기재정정]사업보고서 (2023.12),20250218001445,라이온켐텍,20250218,연
388790,사업보고서 (2024.12),20250318000992,라이콤,20250318,
214260,사업보고서 (2024.12),20250318001447,라파스,20250318,연
171010,사업보고서 (2024.12),20250318001284,램테크놀러지,20250318,연
084650,사업보고서 (2024.12),20250318001452,랩지노믹스,20250318,연
217500,사업보고서 (2024.12),20250321001639,러셀,20250321,연
038390,사업보고서 (2024.12),20250320001478,레드캡투어,20250320,연
294140,사업보고서 (2024.12),20250319001002,레몬,20250319,
443250,사업보고서 (2024.12),20250321000908,레뷰코퍼레이션,20250321,연
228670,[기재정정]사업보고서 (2024.12),20250325000745,레이,20250325,연
228850,사업보고서 (2024.12),20250317000629,레이언스,20250317,연
412350,사업보고서 (2024.12),20250320001608,레이저쎌,20250320,연
199550,사업보고서 (2024.12),20250320001659,레이저옵텍,20250320,연
281740,사업보고서 (2024.12),20250318000856,레이크머티리얼즈,20250318,연
277810,[기재정정]사업보고서 (2024.12),20250814002961,레인보우로보틱스,20250814,연
215100,사업보고서 (2024.12),20250314000532,로보로보,20250314,연
090360,사업보고서 (2024.12),20250313001105,로보스타,20250313,연
108490,사업보고서 (2024.12),20250317000802,로보티즈,20250317,연
900260,사업보고서 (2024.12),20250428000488,로스웰,20250428,연
067730,사업보고서 (2024.12),20250318001270,로지시스,20250318,
071280,사업보고서 (2024.12),20250314001632,로체시스템즈,20250314,연
032350,사업보고서 (2024.12),20250320001631,롯데관광개발,20250320,연
089860,사업보고서 (2024.12),20250314001522,롯데렌탈,20250314,연
330590,사업보고서 (2025.06),20250911000374,롯데리츠,20250911,
330590,사업보고서 (2024.12),20250312000767,롯데리츠,20250312,
000400,[기재정정]사업보고서 (2024.12),20250424000557,롯데손해보험,20250424,
023530,사업보고서 (2024.12),20250314001659,롯데쇼핑,20250314,연
020150,사업보고서 (2024.12),20250314001597,롯데에너지머티리얼즈,20250314,연
280360,[기재정정]사업보고서 (2024.12),20250617000244,롯데웰푸드,20250617,연
286940,[기재정정]사업보고서 (2024.12),20250320001204,롯데이노베이트,20250320,연
004000,[기재정정]사업보고서 (2024.12),20250327000664,롯데정밀화학,20250327,연
004990,[기재정정]사업보고서 (2024.12),20250620000111,롯데지주,20250620,연
005300,사업보고서 (2024.12),20250317000932,롯데칠성음료,20250317,연
011170,[기재정정]사업보고서 (2024.12),20250725000806,롯데케미칼,20250725,연
071840,[첨부정정]사업보고서 (2024.12),20250312001152,롯데하이마트,20250312,
328130,사업보고서 (2024.12),20250319001118,루닛,20250319,연
038060,[기재정정]사업보고서 (2024.12),20250324000461,루멘스,20250324,연
474170,사업보고서 (2024.12),20250321001024,루미르,20250321,
141080,사업보고서 (2024.12),20250321001484,리가켐바이오,20250321,연
058470,사업보고서 (2024.12),20250318000229,리노공업,20250318,
016100,[기재정정]사업보고서 (2024.12),20250530002388,리더스코스메틱,20250530,연
012700,사업보고서 (2024.12),20250320001571,리드코프,20250320,연
302550,사업보고서 (2024.12),20250318001367,리메드,20250318,연
073570,[기재정정]사업보고서 (2024.12),20250814004043,리튬포어스,20250814,
377450,사업보고서 (2024.12),20250319000449,리파인,20250319,
277070,사업보고서 (2024.12),20250318000339,린드먼아시아,20250318,연
042500,[기재정정]사업보고서 (2024.12),20250814000043,링네트,20250814,연
193250,사업보고서 (2024.12),20250320001337,링크드,20250320,연
219420,사업보고서 (2024.12),20250317000223,링크제니시스,20250317,연
